Programme_ID,Commodity,Revision_Number,Previous_Forecast_Spend,Forecast_Change,Forecast_Change_Direction,Forecast_Stability_Score,Relative Change
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,3207672.98,-750009.41,DOWN,0.3052,-0.233817292
P002,Logistics,3,2457663.57,-472653.83,DOWN,0.2381,-0.192318361
P002,Logistics,4,1985009.74,-270153.65,DOWN,0.1575,-0.136096889
P002,Logistics,5,1714856.09,-206726.65,DOWN,0.1371,-0.120550436
P002,Software,1,,,,,#DIV/0!
P002,Software,2,1050870.51,-248912.19,DOWN,0.3104,-0.236862856
P002,Software,3,801958.32,-127845.43,DOWN,0.1896,-0.159416552
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,1094279.65,-209594.61,DOWN,0.2369,-0.191536606
P002,Electronics,3,884685.04,-125247.54,DOWN,0.1649,-0.141573028
P002,Electronics,4,759437.5,-65228.52,DOWN,0.094,-0.08589057
P002,Electronics,5,694208.98,-40915.88,DOWN,0.0626,-0.058938852
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,2739791.08,-494432.71,DOWN,0.2202,-0.180463654
P002,Mechanical,3,2245358.37,-302572.78,DOWN,0.1557,-0.134754783
P002,Mechanical,4,1942785.59,-153139.11,DOWN,0.0856,-0.078824504
P002,Mechanical,5,1789646.48,-101590.1,DOWN,0.0602,-0.056765457
P002,Mechanical,6,1688056.38,-65357.78,DOWN,0.0403,-0.038717771
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,2235971.7,-556557.44,DOWN,0.3314,-0.248910771
P002,Logistics,3,1679414.26,-303441.11,DOWN,0.2205,-0.180682704
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,1510066.98,-318493.11,DOWN,0.2673,-0.210913234
P002,Mechanical,3,1191573.87,-175636.18,DOWN,0.1729,-0.147398482
P002,Mechanical,4,1015937.69,-107190.58,DOWN,0.118,-0.10550901
P002,Mechanical,5,908747.11,-68557.69,DOWN,0.0816,-0.07544199
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,5194315.05,-1143908.02,DOWN,0.2824,-0.220223073
P002,Logistics,3,4050407.03,-728944.27,DOWN,0.2195,-0.179968152
P002,Logistics,4,3321462.76,-467926.4,DOWN,0.164,-0.140879617
P002,Logistics,5,2853536.36,-320332.08,DOWN,0.1265,-0.112257928
P002,Logistics,6,2533204.28,-154021.45,DOWN,0.0647,-0.060801038
P002,Services,1,,,,,#DIV/0!
P002,Services,2,3863140.36,-820351.85,DOWN,0.2696,-0.212353623
P002,Services,3,3042788.51,-503832.47,DOWN,0.1984,-0.165582481
P002,Services,4,2538956.04,-302495.78,DOWN,0.1353,-0.119141795
P002,Services,5,2236460.26,-205806.27,DOWN,0.1013,-0.092023218
P002,Services,1,,,,,#DIV/0!
P002,Services,2,1549202.14,-261118.61,DOWN,0.2027,-0.16855038
P002,Services,3,1288083.53,-165634.57,DOWN,0.1476,-0.128589929
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,3379623.95,-616367.89,DOWN,0.2231,-0.182377655
P002,Electronics,3,2763256.06,-306529.58,DOWN,0.1248,-0.110930574
P002,Electronics,4,2456726.48,-204700.14,DOWN,0.0909,-0.083322316
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,1412497.47,-218383.11,DOWN,0.1829,-0.154607788
P002,Electronics,3,1194114.36,-105797.87,DOWN,0.0972,-0.088599445
P002,Electronics,4,1088316.49,-75599.65,DOWN,0.0747,-0.069464766
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,3923689.9,-833496.06,DOWN,0.2697,-0.212426589
P002,Materials,3,3090193.84,-443847.46,DOWN,0.1677,-0.143630945
P002,Materials,4,2646346.38,-167745.22,DOWN,0.0677,-0.063387477
P002,Materials,5,2478601.16,-43429.44,DOWN,0.0178,-0.017521754
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,5154604.51,-1224247.19,DOWN,0.3115,-0.237505552
P002,Materials,3,3930357.32,-505720.1,DOWN,0.1477,-0.12867026
P002,Materials,4,3424637.22,-259784.12,DOWN,0.0821,-0.075857413
P002,Software,1,,,,,#DIV/0!
P002,Software,2,3927007.38,-965630.84,DOWN,0.3261,-0.245894837
P002,Software,3,2961376.54,-363274.57,DOWN,0.1398,-0.122670848
P002,Software,4,2598101.97,-207601.2,DOWN,0.0868,-0.079904947
P002,Software,5,2390500.77,-76032.54,DOWN,0.0329,-0.031806114
P002,Software,6,2314468.23,5255.75,UP,0.0023,0.002270824
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,1352971.97,-298920,DOWN,0.2836,-0.220935841
P002,Materials,3,1054051.97,-136768.68,DOWN,0.1491,-0.129755158
P002,Materials,4,917283.29,-67935.65,DOWN,0.08,-0.074061798
P002,Materials,5,849347.64,-20880.85,DOWN,0.0252,-0.024584574
P002,Software,1,,,,,#DIV/0!
P002,Software,2,1589376.4,-463863.8,DOWN,0.4121,-0.291852704
P002,Software,3,1125512.6,-153561.35,DOWN,0.158,-0.136436811
P002,Software,4,971951.25,-81982.76,DOWN,0.0921,-0.084348634
P002,Software,5,889968.49,-57419.36,DOWN,0.069,-0.064518419
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,1250271.26,-244231.44,DOWN,0.2428,-0.195342761
P002,Mechanical,3,1006039.82,-116079.31,DOWN,0.1304,-0.115382421
P002,Mechanical,4,889960.51,-47072.21,DOWN,0.0558,-0.05289247
P002,Mechanical,5,842888.3,-25000.74,DOWN,0.0306,-0.029660798
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,2926365.49,-681189.41,DOWN,0.3034,-0.2327766
P002,Materials,3,2245176.08,-253757.61,DOWN,0.1274,-0.113023478
P002,Materials,4,1991418.47,-138666.73,DOWN,0.0748,-0.06963214
P002,Services,1,,,,,#DIV/0!
P002,Services,2,550950.63,-136592.71,DOWN,0.3296,-0.247921869
P002,Services,3,414357.92,-69606.35,DOWN,0.2019,-0.167986049
P002,Services,4,344751.57,-22576.33,DOWN,0.0701,-0.065485793
P002,Software,1,,,,,#DIV/0!
P002,Software,2,791915.17,-185387.71,DOWN,0.3057,-0.234100466
P002,Software,3,606527.46,-95480.84,DOWN,0.1868,-0.157422122
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,596128.91,-133338.09,DOWN,0.2881,-0.223673249
P002,Electronics,3,462790.82,-51583.13,DOWN,0.1254,-0.111461005
P002,Electronics,4,411207.69,-26248.91,DOWN,0.0682,-0.063833704
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,2454414.54,-590593.4,DOWN,0.3169,-0.24062496
P002,Mechanical,3,1863821.14,-320688.48,DOWN,0.2078,-0.172059686
P002,Mechanical,4,1543132.66,-104576.04,DOWN,0.0727,-0.067768665
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,919493.96,-187438.23,DOWN,0.256,-0.203849333
P002,Mechanical,3,732055.73,-100815.24,DOWN,0.1597,-0.137715253
P002,Mechanical,4,631240.49,-35820.18,DOWN,0.0602,-0.056745694
P002,Services,1,,,,,#DIV/0!
P002,Services,2,3561201.61,-931828.59,DOWN,0.3544,-0.261661285
P002,Services,3,2629373.02,-425346.54,DOWN,0.193,-0.161767287
P002,Services,4,2204026.48,-195734.3,DOWN,0.0975,-0.088807599
P002,Services,1,,,,,#DIV/0!
P002,Services,2,2192807.33,-528087.22,DOWN,0.3172,-0.240827004
P002,Services,3,1664720.11,-285700.61,DOWN,0.2072,-0.171620808
P002,Services,4,1379019.5,-110629.21,DOWN,0.0872,-0.080223093
P002,Services,5,1268390.29,-32546.87,DOWN,0.0263,-0.02565998
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,1512002.57,-450548.08,DOWN,0.4245,-0.297981028
P002,Logistics,3,1061454.49,-246331.46,DOWN,0.3022,-0.232069733
P002,Logistics,4,815123.03,-98833.51,DOWN,0.138,-0.121249807
P002,Logistics,5,716289.52,-8747.05,DOWN,0.0124,-0.012211612
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,751748.61,-171738.85,DOWN,0.2961,-0.228452501
P002,Electronics,3,580009.76,-70080.65,DOWN,0.1374,-0.120826674
P002,Electronics,4,509929.11,-30526.91,DOWN,0.0637,-0.059865008
P002,Electronics,5,479402.2,-19714.68,DOWN,0.0429,-0.041123466
P002,Electronics,6,459687.52,-839.3,DOWN,0.0018,-0.001825805
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,1735599.53,-255892.33,DOWN,0.1729,-0.147437428
P002,Mechanical,3,1479707.2,-123827.2,DOWN,0.0913,-0.083683583
P002,Services,1,,,,,#DIV/0!
P002,Services,2,5063095.75,-1418958.68,DOWN,0.3894,-0.280255154
P002,Services,3,3644137.07,-589782.28,DOWN,0.1931,-0.161844154
P002,Services,4,3054354.79,-309625.92,DOWN,0.1128,-0.101371956
P002,Services,5,2744728.87,-124620.64,DOWN,0.0476,-0.045403625
P002,Services,6,2620108.23,-123453.69,DOWN,0.0494,-0.047117783
P002,Services,1,,,,,#DIV/0!
P002,Services,2,1824952.09,-408761.28,DOWN,0.2886,-0.223984664
P002,Services,3,1416190.81,-182114.11,DOWN,0.1476,-0.128594331
P002,Services,1,,,,,#DIV/0!
P002,Services,2,1103486.47,-303802.63,DOWN,0.3799,-0.275311604
P002,Services,3,799683.84,-134906.89,DOWN,0.2029,-0.168700283
P002,Services,4,664776.95,-63278.64,DOWN,0.1052,-0.095187777
P002,Services,5,601498.31,-15963.45,DOWN,0.0273,-0.026539476
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,3760178.43,-923776.3,DOWN,0.3257,-0.245673528
P002,Logistics,3,2836402.13,-486785.77,DOWN,0.2072,-0.171620859
P002,Logistics,4,2349616.36,-152829.39,DOWN,0.0696,-0.065044402
P002,Logistics,5,2196786.97,-127567.84,DOWN,0.0617,-0.058070191
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,443420.9,-92729.46,DOWN,0.2644,-0.20912289
P002,Materials,3,350691.44,-50473.01,DOWN,0.1681,-0.143924271
P002,Services,1,,,,,#DIV/0!
P002,Services,2,2650299.02,-576926.06,DOWN,0.2783,-0.217683384
P002,Services,3,2073372.96,-308873.38,DOWN,0.175,-0.148971452
P002,Services,4,1764499.58,-129575.87,DOWN,0.0793,-0.073434911
P002,Services,5,1634923.71,-26954.1,DOWN,0.0168,-0.016486457
P002,Services,6,1607969.61,-55903.71,DOWN,0.036,-0.034766646
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,4993984.97,-1223838.75,DOWN,0.3246,-0.245062562
P002,Materials,3,3770146.22,-591534.27,DOWN,0.1861,-0.156899557
P002,Software,1,,,,,#DIV/0!
P002,Software,2,3555339.83,-674656.87,DOWN,0.2342,-0.189758758
P002,Software,3,2880682.96,-367954.19,DOWN,0.1464,-0.127731581
P002,Software,4,2512728.77,-205248.74,DOWN,0.0889,-0.081683603
P002,Software,5,2307480.03,-62676.97,DOWN,0.0279,-0.027162519
P002,Software,6,2244803.06,-15596.03,DOWN,0.007,-0.006947616
P002,Software,1,,,,,#DIV/0!
P002,Software,2,3837197.29,-874938.53,DOWN,0.2954,-0.228014997
P002,Software,3,2962258.76,-428829.81,DOWN,0.1693,-0.144764467
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,2011395.39,-508832.64,DOWN,0.3386,-0.252974946
P002,Logistics,3,1502562.75,-288554.45,DOWN,0.2377,-0.19204153
P002,Logistics,4,1214008.3,-88464.3,DOWN,0.0786,-0.072869601
P002,Logistics,5,1125544,-104075.2,DOWN,0.1019,-0.092466576
P002,Logistics,6,1021468.8,-3746.96,DOWN,0.0037,-0.003668208
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,3487737.21,-659528.66,DOWN,0.2332,-0.189099299
P002,Mechanical,3,2828208.55,-301165.68,DOWN,0.1192,-0.106486376
P002,Mechanical,4,2527042.87,-118976.93,DOWN,0.0494,-0.047081485
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,1103638.41,-299801.78,DOWN,0.373,-0.271648556
P002,Electronics,3,803836.63,-126837.16,DOWN,0.1874,-0.157789724
P002,Electronics,4,676999.47,-53839.8,DOWN,0.0864,-0.079527093
P002,Electronics,5,623159.67,-24428.11,DOWN,0.0408,-0.039200403
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,3451621.62,-671377.85,DOWN,0.2415,-0.194510848
P002,Mechanical,3,2780243.77,-288665.28,DOWN,0.1159,-0.103827327
P002,Mechanical,4,2491578.49,-102620.14,DOWN,0.043,-0.041186798
P002,Mechanical,5,2388958.35,-79973.27,DOWN,0.0346,-0.033476209
P002,Mechanical,6,2308985.08,-11312.76,DOWN,0.0049,-0.004899451
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,506139.54,-131067.11,DOWN,0.3494,-0.258954497
P002,Mechanical,3,375072.43,-49808.28,DOWN,0.1531,-0.132796431
P002,Mechanical,4,325264.15,-32043.35,DOWN,0.1093,-0.098514853
P002,Mechanical,5,293220.8,-10008.24,DOWN,0.0353,-0.034132094
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,2487517.82,-578105.44,DOWN,0.3028,-0.232402532
P002,Materials,3,1909412.38,-301373.25,DOWN,0.1874,-0.157835601
P002,Materials,4,1608039.13,-121270.12,DOWN,0.0816,-0.075414906
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,3315528.49,-857450.74,DOWN,0.3488,-0.25861661
P002,Logistics,3,2458077.75,-464970.27,DOWN,0.2333,-0.189160115
P002,Services,1,,,,,#DIV/0!
P002,Services,2,5138763.74,-1449041.87,DOWN,0.3927,-0.281982582
P002,Services,3,3689721.87,-641685.17,DOWN,0.2105,-0.173911528
P002,Services,4,3048036.7,-283233.93,DOWN,0.1024,-0.092923399
P002,Services,5,2764802.77,-173818.58,DOWN,0.0671,-0.062868347
P002,Software,1,,,,,#DIV/0!
P002,Software,2,4352681.64,-1093174.95,DOWN,0.3354,-0.25114976
P002,Software,3,3259506.69,-564901.38,DOWN,0.2096,-0.173308857
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,5078432.21,-1211649.85,DOWN,0.3133,-0.238587383
P002,Electronics,3,3866782.36,-549453.4,DOWN,0.1656,-0.142095766
P002,Electronics,4,3317328.96,-242520.48,DOWN,0.0789,-0.073107154
P002,Services,1,,,,,#DIV/0!
P002,Services,2,3136386.42,-821436.59,DOWN,0.3548,-0.261905416
P002,Services,3,2314949.83,-310892.68,DOWN,0.1551,-0.134297805
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,1545215.57,-399397.56,DOWN,0.3486,-0.258473683
P002,Logistics,3,1145818.01,-181309.34,DOWN,0.188,-0.158235722
P002,Logistics,4,964508.67,-72198.23,DOWN,0.0809,-0.074854931
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,448091.32,-90080.62,DOWN,0.2516,-0.201031834
P002,Mechanical,3,358010.7,-40324.46,DOWN,0.1269,-0.11263479
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,1999129.35,-574011.33,DOWN,0.4028,-0.28713066
P002,Logistics,3,1425118.02,-265366.12,DOWN,0.2288,-0.186206417
P002,Logistics,4,1159751.9,-122448.48,DOWN,0.118,-0.105581616
P002,Logistics,5,1037303.42,-74623.38,DOWN,0.0775,-0.07193978
P002,Logistics,6,962680.04,-9681.94,DOWN,0.0102,-0.010057277
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,3198069.63,-756796.09,DOWN,0.31,-0.23664153
P002,Logistics,3,2441273.54,-353264.65,DOWN,0.1692,-0.144705067
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,2751728.13,-545606.26,DOWN,0.2473,-0.198277677
P002,Materials,3,2206121.87,-238067.77,DOWN,0.121,-0.107912338
P002,Materials,4,1968054.1,-123767.32,DOWN,0.0671,-0.06288817
P002,Materials,5,1844286.78,-47557,DOWN,0.0265,-0.02578612
P002,Materials,6,1796729.78,-33907.29,DOWN,0.0192,-0.018871669
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,3260774.93,-700477.62,DOWN,0.2736,-0.214819371
P002,Mechanical,3,2560297.31,-369072.98,DOWN,0.1684,-0.144152391
P002,Mechanical,4,2191224.33,-169776.68,DOWN,0.084,-0.077480282
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,2183890.96,-589174.22,DOWN,0.3695,-0.269781885
P002,Logistics,3,1594716.74,-273690.86,DOWN,0.2072,-0.171623495
P002,Logistics,4,1321025.88,-119983.63,DOWN,0.0999,-0.090826101
P002,Logistics,5,1201042.25,-30999.64,DOWN,0.0265,-0.025810616
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,2050733.07,-559165.66,DOWN,0.3749,-0.272666232
P002,Electronics,3,1491567.41,-211096.26,DOWN,0.1649,-0.141526463
P002,Electronics,4,1280471.15,-111154.46,DOWN,0.0951,-0.086807469
P002,Electronics,5,1169316.69,-41044.18,DOWN,0.0364,-0.035100996
P002,Software,1,,,,,#DIV/0!
P002,Software,2,2620982.86,-664709.09,DOWN,0.3398,-0.253610621
P002,Software,3,1956273.77,-315256.31,DOWN,0.1921,-0.161151427
P002,Software,4,1641017.46,-113674.1,DOWN,0.0744,-0.0692705
P002,Services,1,,,,,#DIV/0!
P002,Services,2,3769209.11,-984000.22,DOWN,0.3533,-0.261062783
P002,Services,3,2785208.89,-382018.69,DOWN,0.159,-0.137159798
P002,Services,4,2403190.2,-218229.91,DOWN,0.0999,-0.090808422
P002,Services,5,2184960.29,-65751.55,DOWN,0.031,-0.030092789
P002,Services,6,2119208.74,-24822.94,DOWN,0.0119,-0.011713306
P002,Software,1,,,,,#DIV/0!
P002,Software,2,2471721.79,-671546.88,DOWN,0.373,-0.271691937
P002,Software,3,1800174.91,-242440.17,DOWN,0.1556,-0.134675897
P002,Software,4,1557734.74,-157026.59,DOWN,0.1121,-0.100804448
P002,Software,5,1400708.15,-24155.5,DOWN,0.0175,-0.017245206
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,5371643.91,-1057269.04,DOWN,0.2451,-0.196824112
P002,Materials,3,4314374.87,-543213.87,DOWN,0.144,-0.125907898
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,4160776.78,-797734.69,DOWN,0.2372,-0.191727346
P002,Electronics,3,3363042.09,-560459.27,DOWN,0.2,-0.16665247
P002,Electronics,4,2802582.82,-295743.59,DOWN,0.118,-0.10552537
P002,Electronics,5,2506839.23,-184449.88,DOWN,0.0794,-0.073578663
P002,Electronics,6,2322389.35,-100386.43,DOWN,0.0452,-0.043225495
P002,Software,1,,,,,#DIV/0!
P002,Software,2,5323063.6,-1359885.59,DOWN,0.3431,-0.255470476
P002,Software,3,3963178.01,-724467.4,DOWN,0.2237,-0.182799611
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,368253.15,-68910.68,DOWN,0.2302,-0.187128555
P002,Electronics,3,299342.47,-42699.77,DOWN,0.1664,-0.142645212
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,6045906.93,-1484581.12,DOWN,0.3255,-0.245551435
P002,Logistics,3,4561325.81,-651874.27,DOWN,0.1667,-0.142913332
P002,Logistics,4,3909451.54,-333618.69,DOWN,0.0933,-0.085336443
P002,Logistics,5,3575832.85,-293752.26,DOWN,0.0895,-0.082149326
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,992523.61,-201295.57,DOWN,0.2544,-0.202811871
P002,Materials,3,791228.04,-119692.25,DOWN,0.1782,-0.151274025
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,5664948.81,-1216161.16,DOWN,0.2734,-0.214681756
P002,Logistics,3,4448787.65,-748980.92,DOWN,0.2024,-0.168356186
P002,Logistics,4,3699806.73,-424039.17,DOWN,0.1294,-0.114611168
P002,Logistics,5,3275767.56,-169019.66,DOWN,0.0544,-0.051596964
P002,Logistics,6,3106747.9,-151955.02,DOWN,0.0514,-0.048911281
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,1722379.19,-340306.7,DOWN,0.2462,-0.197579431
P002,Logistics,3,1382072.49,-235752.51,DOWN,0.2057,-0.170578976
P002,Logistics,4,1146319.98,-93641.07,DOWN,0.089,-0.081688422
P002,Logistics,5,1052678.91,-85186.93,DOWN,0.088,-0.080923945
P002,Logistics,6,967491.98,-37587.02,DOWN,0.0404,-0.038849955
P002,Software,1,,,,,#DIV/0!
P002,Software,2,1349029.9,-281982.79,DOWN,0.2643,-0.209026346
P002,Software,3,1067047.11,-152087.64,DOWN,0.1662,-0.142531326
P002,Software,4,914959.47,-113172.93,DOWN,0.1412,-0.123691741
P002,Services,1,,,,,#DIV/0!
P002,Services,2,5176015.42,-1174742.03,DOWN,0.2936,-0.226958758
P002,Services,3,4001273.39,-774730.08,DOWN,0.2401,-0.193620881
P002,Services,4,3226543.31,-357737.64,DOWN,0.1247,-0.110873342
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,1901270.76,-371351.72,DOWN,0.2427,-0.195317641
P002,Electronics,3,1529919.04,-217289.68,DOWN,0.1655,-0.142026914
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,980129.5,-212376.65,DOWN,0.2766,-0.216682234
P002,Logistics,3,767752.85,-119577.07,DOWN,0.1845,-0.155749432
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,519267.07,-134621.67,DOWN,0.35,-0.259253239
P002,Logistics,3,384645.4,-64245.83,DOWN,0.2005,-0.167026123
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,2854166.63,-652812.2,DOWN,0.2966,-0.228722526
P002,Electronics,3,2201354.43,-319304.02,DOWN,0.1697,-0.145048892
P002,Electronics,4,1882050.41,-139289.08,DOWN,0.0799,-0.074009218
P002,Electronics,5,1742761.33,-37133.67,DOWN,0.0218,-0.021307375
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,3891795.54,-1295597.39,DOWN,0.499,-0.332904793
P002,Logistics,3,2596198.15,-508686.42,DOWN,0.2437,-0.195935129
P002,Logistics,4,2087511.73,-125154.19,DOWN,0.0638,-0.059953766
P002,Logistics,5,1962357.54,-4706.87,DOWN,0.0024,-0.002398579
P002,Logistics,6,1957650.67,-167010.01,DOWN,0.0933,-0.085311446
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,353198.19,-71673.89,DOWN,0.2546,-0.202928248
P002,Materials,3,281524.3,-27674.69,DOWN,0.109,-0.098303024
P002,Materials,4,253849.61,-13690.56,DOWN,0.057,-0.053931775
P002,Materials,5,240159.05,-5695.98,DOWN,0.0243,-0.023717532
P002,Services,1,,,,,#DIV/0!
P002,Services,2,3673388.26,-1123115.46,DOWN,0.4404,-0.305743739
P002,Services,3,2550272.8,-473052.14,DOWN,0.2277,-0.185490799
P002,Services,4,2077220.66,-212897.78,DOWN,0.1142,-0.102491653
P002,Services,1,,,,,#DIV/0!
P002,Services,2,1044083.22,-290370.12,DOWN,0.3853,-0.27811013
P002,Services,3,753713.1,-127079.84,DOWN,0.2028,-0.168605057
P002,Services,4,626633.26,-54464.48,DOWN,0.0952,-0.086916038
P002,Services,5,572168.78,-22983.06,DOWN,0.0418,-0.040168322
P002,Services,6,549185.72,-10077.63,DOWN,0.0187,-0.018350131
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,773208.12,-139000.18,DOWN,0.2192,-0.179770719
P002,Mechanical,3,634207.94,-61243.23,DOWN,0.1069,-0.096566483
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,1362774.43,-266973.53,DOWN,0.2436,-0.195904417
P002,Mechanical,3,1095800.9,-113608.08,DOWN,0.1157,-0.103675841
P002,Mechanical,4,982192.82,-46943.3,DOWN,0.0502,-0.047794383
P002,Mechanical,5,935249.52,-35731.71,DOWN,0.0397,-0.038205537
P002,Software,1,,,,,#DIV/0!
P002,Software,2,955459.87,-258961.06,DOWN,0.3718,-0.271032901
P002,Software,3,696498.81,-99815.02,DOWN,0.1673,-0.143309678
P002,Software,4,596683.79,-49674.91,DOWN,0.0908,-0.08325165
P002,Software,5,547008.88,-19657.6,DOWN,0.0373,-0.035936528
P002,Software,6,527351.28,-5406.53,DOWN,0.0104,-0.010252236
P002,Electronics,1,,,,,#DIV/0!
P002,Electronics,2,1647280.94,-419271.97,DOWN,0.3414,-0.254523658
P002,Electronics,3,1228008.97,-173802.12,DOWN,0.1649,-0.141531637
P002,Electronics,4,1054206.85,-83428.1,DOWN,0.0859,-0.079138264
P002,Electronics,5,970778.75,-34727.01,DOWN,0.0371,-0.035772322
P002,Electronics,6,936051.74,-18576.62,DOWN,0.0202,-0.019845719
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,3822550.7,-881800.98,DOWN,0.2999,-0.23068392
P002,Logistics,3,2940749.72,-377422.18,DOWN,0.1472,-0.128342163
P002,Logistics,4,2563327.54,-177422.7,DOWN,0.0744,-0.069215774
P002,Logistics,5,2385904.84,-96481.69,DOWN,0.0421,-0.040438197
P002,Logistics,6,2289423.15,-81437.89,DOWN,0.0369,-0.035571358
P002,Mechanical,1,,,,,#DIV/0!
P002,Mechanical,2,2188014.9,-344657.88,DOWN,0.187,-0.15752081
P002,Mechanical,3,1843357.02,-183086.82,DOWN,0.1103,-0.099322496
P002,Mechanical,4,1660270.2,-62880.63,DOWN,0.0394,-0.037873733
P002,Mechanical,5,1597389.57,-37027.64,DOWN,0.0237,-0.023180094
P002,Services,1,,,,,#DIV/0!
P002,Services,2,4762371.14,-1252006.04,DOWN,0.3567,-0.262895521
P002,Services,3,3510365.1,-519988.9,DOWN,0.1739,-0.148129578
P002,Services,4,2990376.2,-209025.97,DOWN,0.0752,-0.069899556
P002,Services,5,2781350.23,-124892.06,DOWN,0.047,-0.044903392
P002,Materials,1,,,,,#DIV/0!
P002,Materials,2,1358091.78,-312645.92,DOWN,0.2991,-0.230209714
P002,Materials,3,1045445.86,-142963.24,DOWN,0.1584,-0.136748583
P002,Materials,4,902482.62,-63232.91,DOWN,0.0753,-0.070065515
P002,Materials,5,839249.71,-22153.58,DOWN,0.0271,-0.026396887
P002,Services,1,,,,,#DIV/0!
P002,Services,2,896788.39,-259271.4,DOWN,0.4067,-0.289111013
P002,Services,3,637516.99,-97188.13,DOWN,0.1799,-0.152447906
P002,Services,4,540328.86,-22515.68,DOWN,0.0435,-0.041670326
P002,Logistics,1,,,,,#DIV/0!
P002,Logistics,2,5997551.51,-1686214.55,DOWN,0.3911,-0.281150491
